transaction_id,customer_id,amount,payment_method,failure_reason_raw,customer_ltv,recent_retries,time_since_last_attempt_mins,ideal_recovery_action
cfe0e0d4-f0be-4a17-a549-9d1a321a9497,f4caec55-24e5-4442-be63-a4a7351b75b9,1372.35,Debit Card,risk_flag,908.74,2,59,give_up
c86ff60c-3fb8-45e6-b1b3-5db93dbecd7c,ecf0ea59-7c43-41eb-8063-2a784595330c,3658.7,UPI,insufficient_funds,75.58,1,78,switch_method
da92349b-a19f-4887-b201-f28c8c0635e5,9fd1ba5b-f00c-430b-99a6-b8705d3145e3,1165.33,UPI,incorrect_pin,13.99,0,129,switch_method
467cb058-876f-40d8-b4e0-98a69930b4c5,62e97160-da4b-4336-b977-f5a174ab7814,1813.3,UPI,expired_card,118.54,0,60,switch_method
82f6efd5-ded6-4965-9801-00dd3b9bbede,275b471c-d6cc-4435-864e-b9191e8291ef,1265.17,UPI,gateway_timeout,219.49,2,1,retry_later
44a58b7d-5789-46b9-8554-eb830e16b46e,ea0ef2a3-4d2f-4233-a2f6-82cc232e20b3,997.86,Credit Card,expired_card,32.98,0,7,switch_method
f162d47b-695e-4b1b-89b3-9e3b42e63f3b,64d3a9f5-edca-4ab5-87e1-7a272d00d3d5,738.16,UPI,gateway_timeout,234.75,2,10,retry_later
f384cbb3-c3b8-474b-a229-a9e92b33e693,c4a95363-7919-4c1e-b7fb-6290a91547b9,3320.92,UPI,gateway_timeout,163.77,0,14,retry_later
97642c10-430e-4115-b210-0aeb97c97cdd,24db43ae-446a-4719-a4b4-69d40e8fc1f0,9934.69,Credit Card,risk_flag,712.85,5,96,give_up
5f10a07c-a276-4707-9b53-97d8fd331bbc,c2d1bea0-a95e-4653-af0e-4a005672dc9a,8286.91,UPI,incorrect_pin,345.52,1,22,retry_later
91b201b7-e498-48ff-8318-4d79778fecef,79b7f2a6-5f5f-4695-8c89-44f0fcd5ad47,353.0,UPI,gateway_timeout,101.69,0,22,retry_later
5433aa21-5144-40c0-80a3-645792bc2f41,3a2ae6f7-f4ed-4ebc-92b8-aa29d8248e52,9662.08,UPI,incorrect_pin,288.83,0,84,switch_method
fd56aefb-ede3-4c07-a93e-e4ea0309176b,674aeea8-6edc-46ac-889c-d43d04fdd144,1195.59,UPI,gateway_timeout,26.04,0,31,retry_later
823ca3dd-6e5e-4197-8900-ce7a8995875b,84e4b368-f90c-47f7-97a9-dda7c5d7f5a2,3947.95,Debit Card,incorrect_pin,1148.56,0,4,retry_later
934010d4-41c6-422a-8191-ee900c3fcd63,dec312c4-2160-4003-ab5e-b028cbc987c7,556.64,UPI,gateway_timeout,151.22,0,52,retry_later
43d876fe-a087-45ce-aeb7-1d0ec02ad125,6850dd80-ac81-448d-a1fd-7cc0f8f605cc,2174.54,Credit Card,incorrect_pin,19.11,3,8,give_up
a9a85aa8-d8b9-4490-87ba-609b46435561,6884e7c8-31aa-4cf3-93f7-c96a4678b674,2718.51,Credit Card,gateway_timeout,1316.45,2,50,retry_now
14382508-3ce8-4403-a624-d13370b9970a,354a52c6-8437-4e0c-a158-37b2bcf21d68,262.44,UPI,insufficient_funds,655.81,0,90,give_up
600f7feb-bac1-4a4c-8bcc-19118f5af8f8,d46b6f96-5b0d-4a1b-bcab-9af550898a8a,3986.81,Credit Card,expired_card,343.55,1,159,switch_method
49f8f482-c74a-446f-a84b-8ef3e0d0b84a,16227745-81d4-48b1-be91-fb89fce2bfa5,10401.61,UPI,gateway_timeout,10.0,0,4,retry_later
cd77747c-205a-44ef-8fd5-0987c31bbb2f,5b0a6940-17de-4187-8806-c78376246b33,1440.81,UPI,gateway_timeout,138.01,0,21,retry_later
3628c869-6f39-42ef-93e4-8dc4a7055682,6190b74f-4554-41a0-baf0-baa9b4709da6,10595.86,Debit Card,incorrect_pin,2639.66,0,63,switch_method
4c46fd10-df80-4dfd-9b2e-2ded5fecf65b,95eec538-ef54-4536-b08e-c341843d4ea5,1412.9,Debit Card,expired_card,288.54,2,22,switch_method
cabbb69b-13d5-4836-9267-495486119ad4,d26937f4-8576-4ca7-9101-5b58e87f8ddf,5455.94,Debit Card,insufficient_funds,10.0,4,35,give_up
941878dc-2a7d-43c7-8011-c7e9cda9c89d,4125ef2f-2ca6-493d-9f54-6464b38c0c21,101.07,UPI,expired_card,622.97,0,1,give_up
19d4c1a0-8418-4966-94eb-b22b8598f6d2,aaaafacd-ced8-421a-8073-3331227fabf6,41957.44,UPI,incorrect_pin,121.27,0,70,switch_method
e8b41a68-ce09-43eb-af85-b5316cbebaec,d2914342-139c-4c41-8229-1c8f8e856641,12633.35,Credit Card,risk_flag,531.9,0,128,give_up
a2d294c8-4444-42f5-b003-cb3c91c11370,77a4737f-2a03-4eb2-b285-d3402e3d7fa9,1248.86,UPI,gateway_timeout,8123.85,4,225,switch_method
94362d06-bddb-489b-9a4a-de8ff7a845ea,15b5d04e-a611-4179-a748-e73755ff8ab8,139.25,UPI,risk_flag,831.97,0,106,give_up
2e1d199a-8ff5-4e0b-8e83-c203b536516a,947848c4-88f3-4bec-b163-75953337a066,2629.21,UPI,incorrect_pin,5408.46,1,1,retry_later
0fd1ad2b-cc4a-4cb1-83f2-acfe0baf66d0,9c9f88af-286c-414f-97a3-5c2ab8abbd7e,276.69,UPI,risk_flag,181.87,3,63,give_up
37ed779b-05df-49b3-8d5e-ea17fb8f9560,82163b30-9a4b-4ee9-8aff-711d75d56494,3223.78,Debit Card,insufficient_funds,538.51,0,41,give_up
d1986461-f35b-4acb-a72e-76fcca4b7cfe,56b03cbb-7646-4ba0-bc36-a5b30a505ce4,3087.25,UPI,gateway_timeout,986.7,1,166,retry_later
f1609444-5e48-4aa5-8319-714dd94c7483,4a49b410-78a1-4e12-91d0-b5ff4c309a74,531.75,Credit Card,risk_flag,583.85,0,139,give_up
a845663f-24c0-4dcb-8f5f-dc60c4ce2cab,ba462190-6a7a-46e0-89cc-e930247f10df,7764.03,UPI,gateway_timeout,294.75,2,265,retry_later
30287f61-5241-4efe-8826-a21baa173916,c0e8f748-f069-4d5b-87e6-60a5dc0bf749,5152.55,Credit Card,risk_flag,283.49,0,118,give_up
af07f2bf-7096-4d06-9924-2321efe8cafa,1aa60692-6056-4bde-a97b-22c25ff6045d,6428.97,Credit Card,insufficient_funds,392.12,5,47,give_up
95b5aff8-c0c8-4d67-b077-d381cb9a78ce,6900976f-dd90-4486-b5cd-54d8fcd51c53,1828.98,UPI,insufficient_funds,4278.65,3,75,give_up
7c209620-0889-4c2a-b7d1-bcfc3fa2ea04,eca79b9a-3ee4-486a-9796-c5b7610dc30a,287.1,Debit Card,gateway_timeout,23.35,2,200,retry_later
ef7e8f9d-6398-48ca-8ef1-5f190eb7837f,f17e03fc-1573-42be-8d19-66cfdbeebdf3,6446.12,Credit Card,insufficient_funds,427.03,1,51,switch_method
ffd70da6-cdd8-4c1a-b54e-93eecdba04b1,de94fd88-bfaa-439c-8a75-8f1023a75f55,1272.22,Debit Card,gateway_timeout,645.55,2,109,retry_later
a91b6518-9160-4278-b345-96bf07440d46,bebaec17-155e-449c-ad1a-be205b180476,296.87,Debit Card,expired_card,876.23,0,171,switch_method
d8039a5f-6c8e-4593-9823-b01d0fe9ccb3,4e288ca4-86f4-4279-a981-af50d36c4cc6,10484.48,Credit Card,expired_card,1000.79,0,50,switch_method
d39d2600-8c90-47ff-93a2-0e5f75a9adba,5a3f0683-1afe-49aa-9cf7-f2144c7959d6,27701.17,Debit Card,gateway_timeout,1033.98,0,10,retry_later
c502857c-e075-4fac-9917-bd7b1d504bb5,05119f28-aada-436d-85dc-4706269b19a0,1713.64,UPI,incorrect_pin,327.49,1,10,switch_method
a2a2a6f1-dbc2-4165-82b3-db74de9c6d42,c0424c5a-7935-401a-b8bc-e06b15761c46,29937.21,UPI,insufficient_funds,3486.29,2,7,retry_later
16553ce8-a622-413e-bda2-ca538a6d43df,c18bef63-b85a-43a9-b134-2cb45c1e9aba,2035.93,UPI,gateway_timeout,1053.58,4,38,switch_method
f4cedae5-579f-4197-bcf8-e2a742fa6b7e,db8f81be-3704-4907-b45f-191ae676e69a,1102.58,UPI,gateway_timeout,534.65,1,39,retry_now
3a647dd3-b227-49a2-a465-b7ce321186a0,08004801-2c3c-48e9-a875-fb42982ba4ae,796.64,UPI,gateway_timeout,459.16,2,57,retry_now
8f32182d-939b-4cc7-a9b6-4ef42b00e693,b2030fe2-ef3e-44ea-983f-efbc3efb8df0,15187.18,UPI,incorrect_pin,156.99,3,39,switch_method
1842bee3-cea1-44bf-a742-faf4ef35005b,b8283a56-d155-46ca-a2cc-91748d558acc,655.77,Debit Card,gateway_timeout,259.24,4,216,give_up
d69cfaee-4151-4cb9-85af-6b255e46a1cf,b8205391-cd8f-45ba-80b9-8b83088facda,4702.5,UPI,gateway_timeout,74.02,1,20,retry_now
70d66a25-3281-49e5-a29f-edd08e085ad2,8dfe6ed5-8d1f-483b-a728-0f7f5613d331,874.01,UPI,gateway_timeout,3323.32,0,124,retry_later
51661f1a-6714-40f6-8685-367d9d68ee21,df2949d9-be5b-4751-a10d-4cde0fde0612,993.86,Credit Card,risk_flag,514.69,1,6,give_up
2b059918-97a5-464d-9d5b-c4daf7d3b90b,53ec259a-06d8-4893-b4ad-998813b4ed3f,6900.33,UPI,incorrect_pin,71.76,1,55,retry_later
755b216b-8fb8-41f3-8536-4ef5ad8c7d7d,5811711d-1130-4acf-926d-5fde3efe82ae,1103.18,Debit Card,gateway_timeout,29.32,1,62,retry_later
5a60e7cd-8992-4d62-8b56-cb9f26f43876,30a1db45-db86-4f04-ae84-fe0bb1daf632,1068.24,UPI,risk_flag,5113.36,5,88,give_up
cc9116ab-9f09-4bdd-a5ee-d41ca99d19bc,d74ef839-3803-4c85-b6fe-f43dba824b90,7884.44,Debit Card,insufficient_funds,738.78,3,41,give_up
fe8df2ce-9853-47e5-9ebf-405a0fba13e9,9942daf4-a39e-4da7-81dd-9fe1b6efd31e,14423.53,Credit Card,gateway_timeout,339.45,0,13,retry_later
2d877f70-b653-4949-88cd-e960a4d6784d,f5d8ba28-8363-4bb0-9c27-8836d8a04059,4180.13,UPI,incorrect_pin,2281.45,0,27,retry_later
1250058f-72d1-490e-acb1-88cafefc5f35,929aeef9-a88b-4f0d-865e-ee31ea7a5272,771.86,UPI,risk_flag,444.51,0,19,give_up
e40d87d7-36fd-4b94-bfbd-c94ae689ed95,dbeb491c-7d55-4ae7-a683-e02e666589f8,930.95,Debit Card,gateway_timeout,211.46,0,32,retry_now
07c35d86-3844-40be-981f-a23e7729f585,c89586b1-95c6-454a-852e-408f56486ecf,2005.98,Credit Card,gateway_timeout,1297.28,0,45,retry_later
a4efc319-c4e1-4df9-8082-0a67dc12d879,3bcfb3dd-d86d-4eb4-9823-b1ca6b9579c7,2744.1,Credit Card,risk_flag,2740.46,3,58,give_up
ab9f3785-b29e-42c3-8f97-ce69d6594610,871900f7-563f-4e96-b249-2266e9b78787,500.58,Credit Card,insufficient_funds,64.32,0,111,give_up
b9c9df7e-e4d9-46ca-9874-8e313bc4106c,3918b9d6-0546-4e06-b647-f48c7428e234,4628.32,UPI,incorrect_pin,272.74,1,144,switch_method
dc33ad19-c753-4526-aeef-f4a79ff74f28,1d2e5119-01f6-4218-afa3-97144c13a409,2020.64,UPI,gateway_timeout,750.15,0,37,retry_later
19d8050b-2c34-426d-93a7-a50a2cf9621e,669de6ca-3abe-40bb-8d35-8dea5628cf58,194.33,UPI,gateway_timeout,104.59,1,5,retry_now
0e439ab2-cee8-41f2-ab56-eb1ddb61c66d,d16a492c-5ccc-41d2-839c-652947a56aa9,540.45,Debit Card,expired_card,158.84,3,95,give_up
ab6dfa25-d586-414d-ada4-3ce152099853,9c2a3bb8-668a-477b-8024-e09116fceb51,938.83,Credit Card,incorrect_pin,211.58,2,38,switch_method
b30eed9a-623d-43b8-aa24-145a87f9a286,6b7eb575-e659-411f-bdc8-a0a6908cfed0,1644.65,UPI,incorrect_pin,93.52,0,47,switch_method
2fb3421f-8b78-4ca5-bca7-d82443cb63db,062a92f0-1e41-4e24-8a3e-d5ce587db376,21079.63,UPI,incorrect_pin,1084.6,3,54,give_up
2b9637e0-8ff7-4df3-8c1c-7ca3c3def9e6,be386eae-d6e1-4af2-a971-4aac9f30a29a,2464.2,UPI,incorrect_pin,2868.84,0,66,retry_later
5e9cafc0-9d96-4c0f-a3e2-97a446a321ac,8f39a3c4-e295-4006-a172-0b2dc10899a6,606.07,UPI,gateway_timeout,558.53,1,132,retry_now
66a118dd-5e0e-47ee-9cf7-d12c67e15859,8a8cc20a-518c-41e0-b877-445df49a6b7a,2408.65,Credit Card,expired_card,2511.36,0,182,switch_method
a6cc575b-fd30-421f-a361-7ef178e453eb,283537ae-f2f5-4023-8dab-e523a240ea30,1144.0,Credit Card,expired_card,282.23,1,168,switch_method
369e241f-2a0a-4a24-873f-34f77489ff1a,cf04df27-156c-4a77-91a6-6cd83bb186f7,2757.79,Debit Card,insufficient_funds,879.34,0,99,retry_later
f052da94-2d12-46ab-ae20-10a33c408aa1,5b1f14f1-c861-49fe-a05c-6e904cf96fb2,3845.8,UPI,gateway_timeout,217.68,1,132,retry_later
96e69d62-4293-4be5-baf4-9cb72ceda67b,89e4f856-154e-434b-b278-beb9a82bdd75,8708.02,UPI,gateway_timeout,518.12,1,3,retry_later
f13227d4-5994-44a4-aa2c-1762025dad1c,6433edcf-d832-48cc-a98b-6ce32baf802a,1751.85,Credit Card,risk_flag,41.65,0,113,give_up
c6e4231d-fbb2-4647-9f67-8730a0f4bee2,f68ebba0-00d4-4f1e-b6d4-e113b36b93b2,15224.31,Credit Card,incorrect_pin,302.6,4,4,give_up
24cf42b9-f279-47fe-a7dd-c27302199ca3,877dfd15-453b-4436-b953-e93dd8798045,5886.57,Credit Card,expired_card,2325.84,0,82,give_up
77c4cc58-56b6-43fe-a216-6f4b31ceeea8,1a8a1c56-0fc4-43e0-a6e8-4659c9bdd3fe,720.78,Credit Card,expired_card,373.52,3,11,switch_method
748fbd60-cf27-4c04-96d3-295c9a3b4cd5,fffb94e6-9137-4020-bcba-646a127c0162,31978.29,UPI,gateway_timeout,254.31,0,26,retry_later
4e11e2e1-d8fb-4d7b-bc05-406c4234b6f5,2ab814fd-7212-4300-82cd-8d03ebc3555f,2765.82,Credit Card,expired_card,482.9,2,12,switch_method
64418359-6472-45bf-bd85-dfb2495d121a,86ed4794-f58f-4850-9355-86c8a1da84ea,610.54,UPI,gateway_timeout,165.02,1,35,retry_later
869c362a-1df1-44f0-abfd-789a5d6596bf,7c47cf53-ce8a-46a4-8ca0-d59b7786ebd0,15502.97,UPI,expired_card,52.33,0,31,switch_method
51d616e0-6206-4d2a-a2fd-9941fb8e4824,1648fd27-06e8-465f-8bcd-c6f7948c8490,26933.09,UPI,gateway_timeout,400.64,0,2,retry_now
e86a9146-fe8f-4cd5-bd05-27528f97ec44,d29611d5-342a-44a6-810e-6e9ca571f1cb,1732.06,UPI,insufficient_funds,14.97,1,106,retry_later
09cc9bbe-1ced-4a8b-9c9a-c32a1af5a61a,36ad6fa1-ee06-4db6-bbe1-5a7a838da147,939.41,Credit Card,expired_card,362.09,2,115,give_up
6c5dedb7-cd3e-4e11-a2f7-305f48f4e212,69a7e5fb-4b17-4b88-b8e3-91c5297b5632,1445.07,UPI,gateway_timeout,294.87,4,92,give_up
bc94430f-da63-4929-846b-5481450e6cd5,346bc4bc-51aa-40c6-8e4e-089cb7498d88,4578.61,Credit Card,gateway_timeout,2205.63,0,112,retry_later
2cc79fed-8fbe-42fa-9b6a-6200269862b9,912268e0-998d-4614-b262-77ddb5f14d07,9520.6,Debit Card,gateway_timeout,18.46,0,83,retry_now
b15e9693-1d38-4970-8606-83e18116cf1b,faa77a3b-52e2-4dd3-8545-c492609c6117,3795.74,UPI,incorrect_pin,7347.83,1,166,switch_method
1623f747-9c58-4ee4-96d4-1f87c296ace8,8d08f1e7-f93d-4c5a-b19e-5298faa5b9ae,2063.67,UPI,gateway_timeout,576.29,1,51,retry_later
bd2992ba-0203-4e4f-a9c4-9a2082ee1904,1d378f67-7530-4e61-b74d-b0702d054385,12675.36,Credit Card,insufficient_funds,3666.86,4,52,switch_method
c0be254e-9b7f-4338-87ab-4dd11ed743a4,1001e4fb-d72f-42a3-b7d3-3d9d76ce0f76,1203.89,UPI,gateway_timeout,10.0,0,117,retry_later
f2cf2213-0645-4fdd-bfb4-fddcada0ca4f,1e92478a-e932-40fe-8708-adb130848578,6906.34,UPI,gateway_timeout,1458.86,0,25,retry_later
bedc5a00-a0a8-424c-ad3a-281dc30fc8a9,e037dee6-4051-4656-811a-3265a93a2ba1,1243.29,UPI,gateway_timeout,59.85,1,3,retry_later
3e45e6ff-8133-4e5c-899f-745b332cd535,5ee35586-4426-466a-980e-5e9419cd6dbe,3166.33,UPI,risk_flag,1395.53,0,83,give_up
c0a7588f-38c2-43d5-8967-89066e766e18,42bf6129-b84b-4fb6-8829-d328a97a5f1b,1559.89,Debit Card,gateway_timeout,31.81,2,17,retry_later
20355206-9ac2-4f54-a887-5ba6ce7a1d74,8aad897e-2b79-4507-89c0-1439b9229f22,1681.42,Debit Card,insufficient_funds,3198.27,0,38,retry_later
34183995-9319-48f9-b540-aadd927d731f,2364cf07-c88a-4d51-afd6-907f04ccff32,1106.99,Credit Card,insufficient_funds,132.49,1,16,give_up
e4e29a80-21e6-441e-9bf0-7fc7355aa8f3,ed0eeff3-1ebe-4c85-b90f-ca142cf22416,10387.0,Debit Card,insufficient_funds,822.64,1,105,retry_later
eb3f0adc-564c-4932-b606-e560ba5312de,503905ab-8af8-4fc0-b612-4d09f3603d30,697.29,Debit Card,risk_flag,1296.83,0,190,give_up
e0186baf-9977-45c5-a471-0b0a4102d115,a8f71ce9-7532-41ae-add6-54c13ab001c6,690.69,UPI,risk_flag,177.6,0,3,give_up
384bd1fd-fc8d-4b6a-a303-b03a0a4184c9,3b7eb13f-e1f2-4507-9df5-cf283a955799,28489.52,Debit Card,insufficient_funds,1005.0,4,15,give_up
40c47d39-8eee-4762-8ca6-da2037a984c0,d425e532-32c5-4a81-968b-5b41f5d99689,6445.91,Credit Card,gateway_timeout,1560.1,3,12,give_up
187fc9ee-54f3-48fa-ba5f-7d0f71005dae,0791ddde-87e8-4818-a89f-425b1c67f536,81.4,Debit Card,insufficient_funds,137.28,3,67,switch_method
d0cf42e2-e3a7-44db-a361-8bff5c2c696b,9180b1b9-e5b6-4344-840d-8765db67d877,867.11,Debit Card,insufficient_funds,2040.41,5,33,give_up
eabc125b-6853-4a89-ade6-2b9d2374f484,a565ca35-ad05-4195-8df3-19a40a93fc6e,171.47,UPI,gateway_timeout,266.44,0,36,retry_later
a757aedd-b410-4316-a094-a31ec2b3bb86,b78ebdd2-9dd9-4ac9-9c66-8d31bddec5d8,525.37,UPI,gateway_timeout,187.97,0,10,retry_now
20808014-1311-4119-b640-63e8c569b2d9,70ea69e4-e45c-4c52-96e5-8ebf4d3994b7,50.0,UPI,incorrect_pin,300.41,0,32,retry_later
a2d78361-ecd1-4ef4-a392-673dfdfeb679,355d7c60-b44b-40a0-b99d-46931eca25a7,1513.1,UPI,insufficient_funds,118.47,3,21,give_up
8fcb64c6-9c21-45df-9a41-68890e2550d7,cb39eacb-5a7c-474d-8b7a-b94161106983,409.72,Debit Card,incorrect_pin,207.65,2,56,retry_later
19b26dd2-dcd5-4465-9779-5a5ec8608440,b6a05e89-7e75-4f22-a6f8-24cca04b6c71,1954.47,Debit Card,gateway_timeout,226.09,1,14,retry_later
acab706c-d413-44cb-82ad-c30e2045f9b8,6177d042-31ed-45bf-b414-f23b093ee32e,218.62,UPI,gateway_timeout,445.09,3,57,switch_method
55cc8cf0-a91d-4975-b58b-d51a875c7947,a746d7e2-eaf5-4568-bdc4-d06b23e6cf0b,2013.81,Credit Card,expired_card,3486.62,1,28,give_up
0459c218-772c-4981-86cd-3a1d274b20c9,b3951167-5788-414c-aafe-0013c9c7bfc1,1054.28,UPI,gateway_timeout,123.69,0,25,retry_later
b12a44f1-7a64-41f3-a349-b14a02009a99,32c2f80f-3dfc-4f06-91b3-3a6484604da4,12740.47,UPI,risk_flag,1048.7,0,21,give_up
2db1fdd3-7df1-4c42-a79f-a1eead5e0440,8ee2ac80-fdf0-45c5-a534-5984fdee9b1f,11324.95,UPI,insufficient_funds,10.0,0,67,switch_method
f734b938-3b46-4bf0-8df3-bb0065c68d90,378d8174-cc40-4091-a93b-d5c0c5c5faca,5018.82,UPI,gateway_timeout,2040.57,0,49,retry_now
a5a1c49c-c1c0-43ba-ac2b-c4d95fb52c52,a01646d5-3bfa-4511-9854-d33b7131f9f6,1182.52,Debit Card,incorrect_pin,60.82,0,114,retry_later
8da2e167-b247-4f6c-a30d-5e21f27f579e,8bf7c9c8-12aa-4347-8034-aa86211b7676,23884.73,UPI,incorrect_pin,897.97,2,16,switch_method
7b919996-edcd-4a19-aac2-90056c290f14,85ae754e-da7d-4166-8a6b-0b3d9119e3c2,240.1,Credit Card,risk_flag,93.14,0,2,give_up
42b385b4-9fb7-4ead-a60e-50d055d2d18f,4a58d2a3-5728-443c-ac80-eaf87260244a,291.6,Credit Card,expired_card,271.93,2,12,switch_method
326e3800-e49a-4e64-8f07-f49883183426,bb681843-b644-4503-ac0a-89507ede7325,1621.46,UPI,gateway_timeout,2223.95,1,25,retry_now
24a5c77a-8557-43bb-99cb-7b63a963f3d4,e4d76e42-2a04-4e5d-85b6-9e18cf99d6ef,33868.8,Debit Card,insufficient_funds,163.7,5,11,switch_method
3319e099-c5ca-469a-8b43-20ecabcda5f6,585e771a-6f09-4a22-8f37-b22f287127f0,1389.86,Debit Card,expired_card,107.23,2,5,switch_method
e795f399-5a06-4dcf-af4c-a9f2c962bd9c,162d9327-3785-4072-8998-15bd4317e70b,1424.79,UPI,insufficient_funds,386.14,4,35,give_up
7a3df380-711c-47b0-99f3-57e557b974d0,a36c1d70-b49c-42d6-a17b-1cbe7dbc54d1,277.42,UPI,risk_flag,6531.01,0,67,give_up
456abe67-51c8-41d6-abf9-ee0d49ed3cff,8cbeca39-586c-4984-92ca-ed7ef6f94bf7,6183.92,UPI,gateway_timeout,569.46,0,83,retry_later
cb3e18d6-e70e-48da-95ee-3d34f5b20424,d8e4f43f-279c-49ee-84c4-0b089b1a6a5b,6242.46,UPI,incorrect_pin,3396.5,1,30,retry_later
5dc10069-0916-447f-9efd-d797e81fb874,e1eb9b70-fcb5-4e45-bcd7-a86fbb554d7c,5043.21,UPI,gateway_timeout,652.46,0,39,retry_now
18d6b476-6542-46e3-8cea-fbbbca85dd2a,7f059b97-61ca-44f4-b598-3762bca7c2cc,797.92,Credit Card,risk_flag,121.77,1,84,give_up
d333d231-13a3-4185-be07-0f1d49f67cd3,d1cdfbc6-fa9f-4c56-a419-b4f2978a253e,721.46,Credit Card,incorrect_pin,552.66,0,26,switch_method
1c87790f-49ef-43df-9607-6ba59fcf1c0a,2a0812e6-136c-49b2-adbb-d995634aed24,336.62,UPI,gateway_timeout,2388.0,1,92,retry_later
fa52e603-93c2-49cb-ba7f-01f427caffc3,c28ec7f5-44c5-4588-ba4d-bd63efb7ecff,2016.33,UPI,gateway_timeout,492.91,4,205,give_up
3f5c34bd-f65c-4834-8324-e2c596fd328e,8303b42d-0bf4-413c-b06d-09e394789167,443.84,Debit Card,insufficient_funds,121.62,0,127,give_up
0c589810-1fe4-46ea-ab48-e7c25b3bc737,d8e970e5-b5ad-41db-aad8-71bbb5c4a440,391.25,UPI,insufficient_funds,1024.92,5,36,give_up
4f5a418d-8762-42e7-b191-dcd6a4a367d9,972d541c-5e4f-46e6-8c0a-97f32c78ed8c,1042.32,UPI,insufficient_funds,396.84,0,51,give_up
94154aa9-d83a-4b89-a430-62c418ec7e55,557994bc-1808-482f-88c5-28f2dd169acf,957.28,UPI,expired_card,1114.98,0,75,switch_method
b7a6e00c-e3f6-4961-871e-9fdeb8222c03,fed9cd81-b05e-48da-b18f-db54ba600dc2,898.41,Debit Card,insufficient_funds,10.0,1,25,switch_method
9cb7e4d5-da1c-4169-a550-8b03c1a58efb,86bc4d24-2da5-4062-b1e2-4b2a0046682a,3315.55,UPI,gateway_timeout,269.41,2,96,retry_later
589bb3e7-f032-49de-8779-04ccf9ddf9ae,66d513f1-6d0e-448f-b90d-f7a351d8e7ba,2003.72,Credit Card,incorrect_pin,2698.96,2,34,switch_method
9600116b-458e-4193-bd74-174216cc3578,c3a78f23-d88f-462f-b62c-894bf8ca7d1a,1243.14,Credit Card,incorrect_pin,282.41,2,112,switch_method
9205417c-4d96-4190-9f3e-ef473fd14a55,442fab5f-d320-4ff0-a2d0-d683a41c287b,2293.69,UPI,gateway_timeout,895.17,0,17,retry_later
b662dce0-2715-4f58-833b-04503fba14df,46afddf2-5b8e-4b4b-8c61-49a75b8b2528,498.21,Credit Card,gateway_timeout,322.52,0,0,retry_now
065d77ed-197d-48d7-b08e-3257e789658e,90bc7fe8-bc88-4baa-98dd-aaefa70dcadd,2073.23,UPI,gateway_timeout,255.15,0,60,retry_now
26a6c5a6-c185-47b8-a602-ee9e9fd21a49,f5e8ed92-8182-4e12-9c32-b4b86fcaa8b6,2199.06,Credit Card,insufficient_funds,126.76,0,36,give_up
b8b6ad2f-0664-4419-bc6d-01355f102dcb,e3183063-1466-4036-b556-217a4c807130,256.22,Credit Card,expired_card,3146.59,5,3,give_up
561105de-9e0e-4fa6-b823-696bd8254a1f,c838a245-d14e-4fab-8fad-897b744ccef7,6597.21,Credit Card,risk_flag,460.13,3,40,give_up
